"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"560","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradData4x4<float, float>(winograd_nonfused::WinogradDataParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_hmma_pred_on.sum","","n/a"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","4.13"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Mbyte","7.61"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","gpu__time_duration.sum","us","54.69"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fadd_pred_on.sum","inst","2,107,392"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","1,906,688"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fmul_pred_on.sum","inst","1,856,512"
"561","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradDelta4x4<float, float>(winograd_nonfused::WinogradDeltaParams<T1, T2>)","1","7","(256, 1, 1)","(32, 8, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_hmma_pred_on.sum","","n/a"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","24.35"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2.52"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","gpu__time_duration.sum","us","196.29"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fadd_pred_on.sum","inst","0"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","231,211,008"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fmul_pred_on.sum","inst","589,824"
"562","3964","python3.12","127.0.0.1","volta_sgemm_64x64_nt","1","7","(64, 1, 1)","(2, 2, 36)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_hmma_pred_on.sum","","n/a"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2.72"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","208.35"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","gpu__time_duration.sum","us","56.29"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fadd_pred_on.sum","inst","884,736"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","147,456"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fmul_pred_on.sum","inst","147,456"
"563","3964","python3.12","127.0.0.1","void winograd_nonfused::winogradWgradOutput4x4<float, float>(winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","1","7","(32, 8, 1)","(4, 16, 1)","0","7.5","Command line profiler metrics","smsp__sass_thread_inst_executed_op_hmma_pred_on.sum","","n/a"
